id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
6450,Male,Urban,High School,2L-5L,1,7,3715,More than 1,A,Gold,118032
30129,Male,Urban,Bachelor,5L-10L,1,4,5942,More than 1,A,Gold,58704
74647,Male,Urban,Bachelor,More than 10L,1,7,17903,More than 1,C,Gold,146556
6698,Female,Urban,High School,More than 10L,0,5,4381,More than 1,A,Platinum,118812
17561,Male,Urban,Bachelor,<=2L,0,2,5416,1,A,Platinum,64476
48478,Female,Urban,Bachelor,2L-5L,1,5,4423,1,A,Platinum,45096
63756,Male,Urban,High School,<=2L,1,8,6842,More than 1,C,Silver,97836
19635,Male,Urban,High School,5L-10L,1,5,6177,1,A,Platinum,37980
89373,Female,Urban,High School,5L-10L,0,3,5862,1,B,Silver,32904
78537,Female,Rural,High School,5L-10L,1,7,0,1,A,Platinum,43164
47191,Female,Urban,Bachelor,5L-10L,1,6,2332,1,B,Platinum,51408
14942,Male,Urban,High School,5L-10L,1,6,4005,More than 1,B,Platinum,62568
30222,Female,Urban,Bachelor,5L-10L,1,0,4191,More than 1,A,Gold,67860
42184,Male,Urban,High School,5L-10L,0,7,5187,More than 1,B,Platinum,73320
59561,Male,Urban,Bachelor,5L-10L,1,5,6158,1,A,Platinum,33204
26044,Male,Urban,High School,5L-10L,1,7,0,1,B,Platinum,43668
43730,Female,Urban,High School,2L-5L,1,7,0,1,A,Silver,36732
64574,Female,Urban,High School,5L-10L,1,3,5847,More than 1,A,Platinum,112668
19391,Female,Urban,High School,5L-10L,0,5,7287,More than 1,B,Platinum,67488
85326,Female,Rural,High School,5L-10L,1,7,0,More than 1,A,Platinum,68904
25875,Female,Urban,High School,5L-10L,0,6,6675,More than 1,B,Platinum,148500
78561,Female,Urban,High School,5L-10L,1,0,0,More than 1,A,Platinum,60708
63436,Female,Urban,High School,5L-10L,1,1,6704,More than 1,A,Platinum,59724
53096,Male,Urban,Bachelor,5L-10L,1,5,5231,More than 1,A,Gold,90204
12732,Female,Urban,Bachelor,5L-10L,1,6,6731,1,A,Gold,47016
40052,Male,Urban,Others,More than 10L,0,6,7244,More than 1,A,Gold,58536
57907,Male,Urban,Bachelor,2L-5L,0,6,4023,1,B,Platinum,65760
59424,Female,Rural,High School,2L-5L,1,1,4643,1,A,Platinum,44112
74801,Male,Rural,High School,5L-10L,1,0,0,1,A,Gold,36648
54588,Male,Rural,High School,5L-10L,1,1,0,More than 1,B,Gold,70740
43113,Female,Rural,Bachelor,5L-10L,1,8,0,More than 1,C,Silver,65388
51420,Male,Urban,High School,2L-5L,0,7,5311,1,A,Gold,46272
10748,Female,Rural,Bachelor,5L-10L,1,6,7924,1,B,Platinum,56208
7411,Male,Urban,Bachelor,5L-10L,0,7,3458,More than 1,A,Gold,102084
2286,Female,Urban,Bachelor,5L-10L,0,5,5423,More than 1,A,Platinum,116052
21121,Male,Rural,High School,5L-10L,0,7,0,1,A,Gold,34512
64557,Male,Urban,Bachelor,2L-5L,0,6,16060,More than 1,B,Platinum,69216
61771,Female,Rural,High School,5L-10L,0,8,0,More than 1,B,Silver,68832
26937,Female,Rural,Others,More than 10L,1,8,2240,More than 1,A,Silver,62928
44841,Male,Urban,Bachelor,2L-5L,0,3,5454,1,A,Platinum,53688
67995,Male,Urban,High School,2L-5L,0,5,5745,More than 1,B,Platinum,277332
26720,Male,Urban,Bachelor,5L-10L,1,4,2909,1,A,Platinum,45132
48084,Female,Urban,Bachelor,2L-5L,1,5,5139,More than 1,A,Gold,87228
2316,Male,Urban,Bachelor,5L-10L,1,5,3496,More than 1,A,Silver,95520
50889,Male,Rural,Bachelor,More than 10L,1,7,3731,More than 1,B,Silver,68544
36265,Female,Urban,Bachelor,5L-10L,0,7,0,1,B,Silver,35244
86805,Male,Urban,Bachelor,5L-10L,1,7,6206,More than 1,A,Platinum,95712
74765,Male,Rural,High School,More than 10L,1,0,3969,1,B,Gold,43548
34485,Male,Urban,Bachelor,2L-5L,1,5,7886,More than 1,A,Platinum,60516
15157,Male,Urban,Bachelor,5L-10L,1,4,0,More than 1,A,Platinum,96516
44624,Female,Urban,Bachelor,More than 10L,1,4,0,More than 1,A,Platinum,98724
10428,Male,Rural,Bachelor,5L-10L,0,1,0,1,A,Gold,55884
51469,Female,Urban,High School,5L-10L,1,6,4894,More than 1,A,Platinum,56664
25559,Female,Urban,Others,More than 10L,1,5,4196,1,B,Silver,55452
88714,Male,Urban,Bachelor,5L-10L,0,2,6868,More than 1,A,Platinum,107484
60664,Female,Urban,High School,5L-10L,1,8,4243,More than 1,A,Gold,81492
24423,Female,Rural,High School,2L-5L,0,0,0,1,A,Gold,63528
5584,Female,Rural,High School,5L-10L,1,8,0,1,A,Platinum,30552
24661,Male,Rural,Bachelor,5L-10L,0,1,0,1,A,Silver,43944
54730,Female,Urban,Bachelor,5L-10L,1,5,3042,1,A,Platinum,50808
70896,Male,Rural,Others,5L-10L,1,2,0,1,A,Silver,31044
79676,Female,Urban,Bachelor,5L-10L,0,4,11598,More than 1,A,Silver,107820
79455,Female,Urban,High School,2L-5L,1,3,2225,1,B,Silver,36636
1010,Female,Urban,Bachelor,2L-5L,0,4,7078,More than 1,C,Platinum,65208
87155,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Silver,74520
6745,Male,Urban,High School,2L-5L,1,4,5880,More than 1,B,Gold,99420
6998,Female,Urban,High School,5L-10L,0,5,5571,More than 1,A,Platinum,57420
766,Male,Rural,Bachelor,More than 10L,1,5,2611,1,A,Silver,61344
8475,Male,Urban,Bachelor,5L-10L,1,4,5301,1,A,Gold,52116
79935,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Platinum,80544
36277,Female,Rural,High School,5L-10L,1,7,2892,More than 1,A,Silver,99540
59868,Male,Urban,Bachelor,5L-10L,1,5,5359,1,A,Gold,37656
229,Male,Urban,High School,2L-5L,1,6,7782,1,A,Platinum,55476
67082,Male,Rural,Bachelor,5L-10L,0,8,3168,More than 1,B,Gold,68652
28035,Female,Urban,High School,5L-10L,1,5,7533,More than 1,B,Gold,121668
19070,Male,Urban,High School,2L-5L,1,4,6005,More than 1,B,Platinum,67488
51815,Female,Rural,High School,5L-10L,1,4,3528,More than 1,A,Gold,93288
72155,Female,Urban,High School,<=2L,0,7,2711,1,A,Platinum,73020
28405,Male,Urban,High School,5L-10L,0,5,6703,More than 1,A,Silver,114000
18531,Female,Urban,Bachelor,More than 10L,1,7,0,More than 1,A,Gold,193296
19409,Male,Urban,High School,5L-10L,0,2,3491,More than 1,A,Platinum,94584
34762,Male,Urban,Bachelor,5L-10L,1,5,5239,1,A,Platinum,33852
88204,Male,Urban,Bachelor,2L-5L,1,7,3761,More than 1,B,Silver,189204
34031,Female,Rural,Bachelor,2L-5L,1,8,2478,More than 1,B,Platinum,64308
6086,Male,Rural,High School,5L-10L,1,7,2742,More than 1,A,Silver,99636
88209,Male,Urban,Bachelor,5L-10L,0,4,6569,1,A,Silver,36540
62507,Female,Urban,High School,5L-10L,0,6,6460,More than 1,C,Platinum,151416
51010,Male,Urban,High School,5L-10L,1,6,4799,1,B,Platinum,33852
79646,Male,Urban,Bachelor,5L-10L,0,3,9327,1,A,Platinum,55548
29828,Male,Urban,High School,5L-10L,1,5,11005,More than 1,A,Platinum,113052
9636,Male,Rural,Bachelor,5L-10L,0,4,0,1,A,Platinum,30912
47525,Female,Urban,High School,2L-5L,0,0,4287,More than 1,A,Platinum,105132
58254,Male,Urban,High School,5L-10L,1,6,3850,More than 1,A,Gold,96696
42099,Male,Urban,High School,2L-5L,0,5,4951,1,B,Platinum,34128
23218,Male,Urban,Others,2L-5L,1,0,0,1,B,Silver,49980
73443,Female,Rural,High School,More than 10L,1,7,2915,1,A,Platinum,56448
20910,Female,Rural,High School,5L-10L,1,5,6950,1,A,Gold,49368
87722,Female,Urban,Bachelor,2L-5L,1,4,6016,1,A,Gold,32340
26129,Male,Urban,High School,2L-5L,1,5,6795,More than 1,B,Platinum,103800
25311,Female,Urban,Bachelor,2L-5L,0,6,0,More than 1,A,Platinum,60528
50324,Male,Urban,High School,5L-10L,0,6,6956,More than 1,A,Gold,67464
58794,Male,Urban,Bachelor,2L-5L,1,7,3843,More than 1,B,Gold,91824
2594,Female,Rural,Bachelor,5L-10L,0,6,5844,More than 1,B,Silver,65652
65943,Male,Rural,Bachelor,5L-10L,1,5,2479,More than 1,A,Silver,80184
57844,Female,Urban,Bachelor,5L-10L,0,0,5085,More than 1,A,Platinum,154272
9474,Male,Rural,Bachelor,5L-10L,0,3,0,1,A,Gold,44328
74567,Female,Urban,Others,2L-5L,1,6,0,1,B,Gold,54828
64297,Female,Rural,High School,More than 10L,1,8,0,More than 1,A,Silver,101604
18538,Male,Urban,High School,5L-10L,1,6,5395,1,A,Silver,36912
1104,Female,Rural,Bachelor,5L-10L,0,6,2677,More than 1,A,Platinum,100488
87454,Male,Urban,Bachelor,5L-10L,1,1,3854,1,A,Platinum,53256
88042,Female,Urban,High School,2L-5L,1,6,0,More than 1,C,Platinum,70716
47679,Male,Urban,Bachelor,5L-10L,1,6,0,1,C,Platinum,33000
31724,Male,Urban,Bachelor,2L-5L,0,7,7454,More than 1,A,Platinum,149916
2258,Female,Urban,High School,5L-10L,0,6,5357,1,A,Gold,35052
41276,Male,Rural,Bachelor,More than 10L,0,7,0,More than 1,B,Platinum,65148
39991,Male,Urban,High School,2L-5L,0,7,6225,More than 1,B,Gold,64968
61231,Female,Urban,High School,2L-5L,1,5,6213,More than 1,A,Platinum,150996
40702,Female,Urban,High School,More than 10L,0,5,6626,1,A,Platinum,34668
66613,Male,Rural,Bachelor,2L-5L,1,8,0,More than 1,B,Gold,68856
63629,Female,Urban,High School,More than 10L,0,4,4776,1,A,Silver,39780
51878,Female,Rural,High School,More than 10L,0,7,0,1,A,Gold,33084
25789,Female,Urban,Bachelor,More than 10L,0,7,4440,1,A,Platinum,48012
11439,Male,Rural,Bachelor,More than 10L,0,6,2108,1,C,Gold,49956
1690,Male,Rural,Others,5L-10L,1,4,0,1,B,Platinum,42960
63390,Male,Urban,Others,More than 10L,0,3,5685,1,A,Platinum,28788
60413,Male,Rural,High School,More than 10L,0,1,0,1,A,Gold,31824
16845,Female,Urban,Bachelor,5L-10L,1,3,3974,More than 1,A,Platinum,93888
69771,Female,Urban,High School,2L-5L,1,6,3305,More than 1,A,Platinum,243840
73534,Male,Urban,Bachelor,5L-10L,1,2,8080,More than 1,A,Platinum,98904
52413,Female,Urban,Bachelor,More than 10L,0,6,3670,More than 1,A,Platinum,95268
19951,Male,Rural,Others,5L-10L,1,4,2172,More than 1,B,Platinum,63636
87636,Male,Urban,High School,2L-5L,0,8,3814,More than 1,B,Platinum,110628
21317,Male,Rural,Bachelor,5L-10L,1,7,5676,1,A,Platinum,27780
82615,Female,Urban,Bachelor,5L-10L,1,3,3053,More than 1,A,Gold,96516
59986,Male,Rural,Bachelor,5L-10L,1,1,2281,More than 1,A,Platinum,61344
34388,Female,Rural,Bachelor,5L-10L,1,7,2146,1,A,Platinum,34488
23007,Female,Rural,High School,More than 10L,0,7,0,1,A,Gold,33216
5050,Male,Rural,High School,5L-10L,0,4,0,More than 1,A,Platinum,62508
61763,Male,Urban,High School,5L-10L,1,6,4645,1,A,Gold,34572
45805,Male,Rural,Bachelor,5L-10L,0,3,0,More than 1,B,Silver,63516
37303,Female,Rural,High School,More than 10L,0,5,6197,More than 1,A,Silver,107316
62435,Female,Rural,High School,5L-10L,1,0,0,1,A,Silver,41280
78798,Male,Urban,High School,5L-10L,1,8,10157,More than 1,B,Gold,102876
1017,Male,Rural,High School,2L-5L,1,7,0,1,B,Platinum,65184
43666,Male,Urban,Bachelor,5L-10L,1,4,5536,1,A,Platinum,31932
24818,Female,Urban,High School,5L-10L,1,4,5547,1,A,Silver,49692
73331,Female,Rural,Bachelor,More than 10L,0,4,0,More than 1,A,Gold,95148
87089,Female,Urban,Bachelor,5L-10L,0,3,4170,More than 1,A,Platinum,101712
58121,Male,Urban,High School,More than 10L,1,0,3944,More than 1,C,Silver,35964
2956,Male,Urban,High School,2L-5L,0,2,6584,More than 1,A,Platinum,190320
31102,Female,Urban,Bachelor,5L-10L,0,2,8871,More than 1,B,Gold,114804
25203,Female,Rural,High School,5L-10L,0,8,0,More than 1,A,Platinum,68628
87230,Female,Urban,High School,5L-10L,0,8,2647,More than 1,B,Platinum,112944
6470,Male,Urban,High School,2L-5L,0,1,4911,1,A,Silver,35388
56920,Female,Rural,High School,More than 10L,0,1,0,More than 1,B,Silver,105144
72925,Male,Urban,Bachelor,5L-10L,1,0,0,1,A,Platinum,59916
11180,Female,Rural,Bachelor,5L-10L,1,1,2391,1,B,Platinum,33888
52617,Male,Rural,High School,More than 10L,0,0,0,1,A,Platinum,35292
24984,Male,Urban,High School,5L-10L,1,4,6617,More than 1,A,Platinum,104724
27348,Male,Rural,Bachelor,5L-10L,1,4,0,1,C,Gold,30984
69786,Male,Rural,Bachelor,5L-10L,1,2,0,1,A,Gold,43812
61110,Male,Urban,Bachelor,5L-10L,1,4,2791,1,A,Platinum,39012
64177,Female,Urban,Bachelor,5L-10L,1,4,6277,1,A,Platinum,43332
19060,Male,Rural,Bachelor,5L-10L,0,5,2705,1,B,Silver,51180
17331,Male,Urban,Bachelor,5L-10L,0,7,3992,More than 1,A,Platinum,153216
85797,Male,Urban,High School,5L-10L,1,6,2517,More than 1,A,Platinum,98424
56706,Male,Rural,Bachelor,5L-10L,1,4,0,1,A,Gold,33552
5624,Male,Urban,High School,More than 10L,1,2,4304,1,B,Gold,53124
52429,Male,Rural,Others,5L-10L,0,4,7150,More than 1,C,Platinum,109992
5651,Male,Rural,Bachelor,More than 10L,0,5,2431,More than 1,A,Silver,58572
19164,Female,Rural,Others,5L-10L,1,6,0,1,C,Silver,41076
24918,Male,Urban,Bachelor,2L-5L,1,6,3960,More than 1,A,Platinum,91788
15784,Male,Urban,Bachelor,5L-10L,1,5,6299,1,A,Gold,32580
45057,Male,Rural,Bachelor,More than 10L,0,5,3450,More than 1,A,Gold,68532
36984,Male,Urban,Bachelor,2L-5L,0,7,6750,More than 1,A,Gold,374052
11147,Male,Rural,Bachelor,5L-10L,1,4,2034,1,C,Platinum,48636
87363,Female,Urban,Bachelor,More than 10L,0,3,10196,More than 1,A,Platinum,95976
80845,Male,Urban,High School,2L-5L,0,6,5551,More than 1,A,Platinum,64056
81502,Female,Urban,Bachelor,5L-10L,1,3,5383,1,A,Platinum,33876
43085,Male,Rural,High School,More than 10L,0,6,4001,More than 1,A,Platinum,108288
73159,Female,Urban,High School,2L-5L,1,2,5245,1,A,Silver,35892
71042,Male,Rural,High School,5L-10L,0,2,2627,1,B,Platinum,50880
70860,Male,Rural,High School,More than 10L,0,6,2031,1,A,Gold,34308
47953,Male,Rural,High School,5L-10L,1,1,3935,More than 1,B,Silver,49860
76257,Male,Urban,High School,More than 10L,0,6,10254,More than 1,A,Platinum,434328
64228,Male,Rural,Others,More than 10L,1,1,0,1,A,Platinum,31764
86229,Male,Urban,High School,5L-10L,1,3,5076,More than 1,A,Platinum,97752
9834,Male,Rural,High School,More than 10L,1,0,3255,1,A,Gold,54708
71550,Male,Urban,Bachelor,5L-10L,1,4,5517,1,A,Platinum,32040
43669,Male,Urban,High School,5L-10L,0,4,5016,More than 1,A,Platinum,91416
26631,Male,Urban,Bachelor,5L-10L,1,7,10912,More than 1,A,Platinum,203772
68897,Female,Rural,High School,5L-10L,0,4,0,1,B,Silver,56220
11959,Female,Urban,High School,2L-5L,1,1,8340,1,A,Platinum,34476
87160,Male,Rural,Bachelor,5L-10L,0,6,2522,1,A,Platinum,58704
7356,Male,Urban,Bachelor,5L-10L,1,7,2485,1,A,Gold,32388
18907,Female,Urban,High School,5L-10L,1,2,4345,More than 1,A,Silver,106632
26610,Female,Urban,High School,2L-5L,1,7,6232,More than 1,B,Silver,70284
27665,Male,Rural,High School,2L-5L,1,6,0,More than 1,B,Platinum,62652
51120,Male,Urban,High School,5L-10L,0,2,7022,1,A,Gold,62244
24015,Male,Urban,High School,5L-10L,1,3,4040,More than 1,C,Silver,71028
3052,Male,Rural,High School,5L-10L,1,5,2716,1,A,Platinum,49548
66949,Male,Urban,High School,5L-10L,1,1,2103,1,A,Platinum,32328
27003,Female,Rural,Bachelor,5L-10L,1,7,2422,1,A,Platinum,47112
55592,Female,Urban,Bachelor,2L-5L,1,7,5642,1,A,Gold,31656
73210,Male,Rural,Others,5L-10L,0,8,0,1,A,Silver,39384
48835,Male,Urban,Bachelor,2L-5L,0,8,7186,1,C,Gold,61512
23648,Female,Urban,High School,5L-10L,1,4,9583,More than 1,A,Platinum,113904
23266,Male,Urban,High School,5L-10L,1,7,5325,1,A,Gold,38340
65284,Male,Rural,High School,5L-10L,1,6,3212,More than 1,B,Silver,73344
49238,Male,Urban,High School,2L-5L,1,7,6372,1,C,Gold,39936
9410,Female,Rural,Bachelor,2L-5L,0,5,0,More than 1,B,Platinum,66924
22939,Male,Urban,High School,5L-10L,1,6,6435,More than 1,A,Platinum,29004
6082,Female,Urban,Bachelor,5L-10L,1,4,5801,More than 1,C,Platinum,69732
2988,Female,Urban,Bachelor,More than 10L,1,6,4095,More than 1,A,Platinum,102996
45995,Female,Rural,Others,5L-10L,1,6,0,1,A,Silver,67872
68895,Male,Urban,High School,2L-5L,0,7,0,More than 1,A,Platinum,301644
39724,Female,Urban,High School,5L-10L,1,3,5557,More than 1,B,Platinum,107628
20414,Female,Urban,Bachelor,2L-5L,1,7,6654,1,A,Platinum,70608
3950,Male,Urban,Bachelor,2L-5L,0,3,4281,More than 1,B,Gold,126060
37589,Male,Urban,Bachelor,5L-10L,0,4,5427,More than 1,C,Gold,60672
40852,Male,Urban,High School,5L-10L,1,6,4091,More than 1,C,Platinum,106128
66546,Male,Rural,High School,2L-5L,1,6,2162,1,B,Silver,32856
61577,Female,Rural,High School,5L-10L,0,6,0,1,C,Platinum,36456
69249,Male,Rural,Bachelor,2L-5L,1,2,0,1,B,Silver,48636
70956,Female,Urban,High School,5L-10L,1,3,6554,1,A,Platinum,31680
58171,Male,Urban,High School,5L-10L,0,4,5083,1,A,Silver,31032
57537,Female,Rural,Bachelor,5L-10L,1,1,5675,1,C,Silver,47220
19127,Female,Urban,Bachelor,5L-10L,0,7,6159,More than 1,A,Platinum,102780
51916,Female,Urban,High School,5L-10L,1,7,5682,1,A,Platinum,32100
65195,Female,Rural,High School,More than 10L,1,2,3804,1,A,Gold,51816
38950,Male,Rural,High School,More than 10L,1,6,6443,1,A,Silver,45888
2282,Male,Urban,Bachelor,More than 10L,0,4,5580,1,A,Silver,32196
75071,Female,Urban,High School,5L-10L,0,6,10487,More than 1,A,Platinum,61476
46835,Female,Urban,Bachelor,5L-10L,1,1,6291,More than 1,B,Platinum,105672
82683,Male,Urban,Bachelor,5L-10L,1,5,2632,1,A,Silver,39036
88493,Male,Rural,Bachelor,2L-5L,1,6,0,More than 1,B,Platinum,62892
81787,Male,Urban,High School,2L-5L,0,3,4108,More than 1,C,Platinum,107424
87929,Female,Rural,High School,2L-5L,0,6,6168,1,A,Silver,31740
73405,Female,Urban,High School,5L-10L,0,6,14189,More than 1,A,Platinum,61884
74502,Male,Rural,Bachelor,5L-10L,1,0,0,More than 1,A,Platinum,71064
35136,Female,Rural,Bachelor,More than 10L,0,1,0,More than 1,B,Gold,68748
49018,Male,Urban,High School,5L-10L,0,2,6949,1,A,Gold,55620
85048,Male,Urban,High School,More than 10L,0,8,0,More than 1,A,Silver,112404
28675,Male,Rural,High School,More than 10L,0,0,0,More than 1,C,Platinum,136560
72077,Female,Urban,Bachelor,More than 10L,1,4,2521,More than 1,B,Gold,72288
29270,Male,Urban,High School,2L-5L,0,6,4082,More than 1,A,Silver,70704
42319,Female,Urban,High School,5L-10L,1,4,3596,1,A,Gold,35796
52187,Female,Rural,Bachelor,More than 10L,1,4,2302,More than 1,A,Silver,74112
81176,Male,Urban,High School,2L-5L,0,4,4180,More than 1,A,Platinum,92664
55212,Female,Urban,High School,2L-5L,0,4,7404,1,A,Gold,46272
12460,Male,Rural,High School,More than 10L,1,4,4030,More than 1,B,Platinum,74184
50329,Female,Urban,Bachelor,5L-10L,1,7,5711,More than 1,A,Platinum,133632
40834,Male,Rural,High School,5L-10L,0,5,2881,1,B,Platinum,49080
38086,Male,Urban,Bachelor,More than 10L,0,5,12098,More than 1,B,Platinum,97272
36304,Female,Rural,High School,5L-10L,0,1,5094,1,A,Gold,32688
46571,Female,Urban,High School,2L-5L,0,2,6087,More than 1,A,Platinum,64188
82211,Female,Rural,Others,2L-5L,1,5,5472,More than 1,B,Silver,71940
32827,Female,Urban,High School,More than 10L,0,3,3903,More than 1,C,Silver,66108
38860,Female,Urban,High School,More than 10L,1,6,6809,1,A,Silver,34728
9311,Male,Rural,High School,More than 10L,1,2,2662,1,B,Silver,35880
41683,Female,Rural,High School,2L-5L,1,3,3742,1,A,Platinum,55344
55909,Male,Urban,High School,More than 10L,1,5,0,More than 1,B,Platinum,72372
16576,Male,Rural,Bachelor,5L-10L,0,1,0,More than 1,B,Platinum,45732
70659,Male,Urban,Bachelor,5L-10L,0,2,9974,1,A,Silver,33684
54655,Male,Rural,Bachelor,5L-10L,0,7,0,1,A,Platinum,31308
85000,Female,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,104748
32770,Female,Urban,High School,5L-10L,0,2,6322,More than 1,A,Platinum,60972
48958,Female,Urban,High School,5L-10L,0,4,3688,1,A,Platinum,32352
74813,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Platinum,111384
11070,Male,Urban,High School,5L-10L,0,1,6089,More than 1,B,Silver,66276
63141,Female,Urban,High School,2L-5L,1,0,2093,1,C,Gold,55248
13259,Male,Urban,High School,More than 10L,1,8,2710,More than 1,A,Silver,68688
61471,Female,Urban,Bachelor,5L-10L,0,4,4041,1,B,Silver,33804
61182,Male,Rural,Bachelor,5L-10L,0,6,0,1,B,Gold,35400
38417,Male,Urban,High School,5L-10L,1,6,4553,1,B,Silver,39036
84479,Female,Urban,Bachelor,5L-10L,1,4,2129,1,A,Gold,31668
44615,Female,Urban,Bachelor,2L-5L,0,7,12302,1,A,Silver,55236
31612,Female,Urban,High School,More than 10L,0,2,0,More than 1,A,Platinum,82044
68510,Female,Urban,High School,2L-5L,0,6,5910,More than 1,A,Platinum,99876
81627,Female,Urban,Bachelor,More than 10L,1,4,4116,More than 1,B,Silver,102312
21532,Male,Rural,Bachelor,5L-10L,0,6,6695,More than 1,A,Platinum,180528
54721,Male,Urban,Bachelor,2L-5L,1,4,0,More than 1,B,Platinum,60012
8339,Male,Urban,High School,5L-10L,1,2,3557,1,C,Gold,34392
81929,Male,Rural,Bachelor,5L-10L,1,8,3087,1,B,Gold,42300
19700,Male,Urban,High School,More than 10L,1,0,5863,More than 1,C,Platinum,126636
71547,Female,Rural,Bachelor,2L-5L,0,8,0,More than 1,B,Gold,63456
76026,Male,Urban,Bachelor,5L-10L,0,7,9066,More than 1,B,Platinum,117396
9709,Female,Rural,Bachelor,5L-10L,0,2,0,1,A,Silver,29796
3405,Male,Urban,Bachelor,2L-5L,1,5,4978,More than 1,B,Silver,79632
60143,Male,Urban,Bachelor,5L-10L,1,3,4062,More than 1,A,Gold,99168
24840,Female,Urban,Bachelor,5L-10L,1,2,4949,More than 1,A,Platinum,101712
76400,Female,Urban,Bachelor,2L-5L,0,4,4838,More than 1,B,Gold,105516
22223,Male,Rural,Bachelor,2L-5L,1,6,5683,1,A,Platinum,30468
83528,Male,Urban,Bachelor,5L-10L,1,7,3896,1,A,Gold,49896
73321,Female,Urban,High School,5L-10L,1,7,5440,More than 1,A,Platinum,146412
22519,Female,Rural,Bachelor,5L-10L,0,3,0,1,B,Platinum,49824
52042,Male,Rural,High School,5L-10L,0,7,0,More than 1,A,Platinum,69072
48546,Male,Urban,High School,2L-5L,1,7,8200,1,A,Silver,54156
17146,Male,Rural,High School,More than 10L,0,8,0,More than 1,A,Gold,60144
6722,Female,Rural,High School,2L-5L,1,7,2237,1,A,Silver,48732
3141,Male,Urban,High School,5L-10L,1,5,4147,More than 1,A,Gold,59760
18096,Female,Urban,Bachelor,5L-10L,1,1,6720,1,A,Platinum,60312
72865,Male,Rural,High School,5L-10L,0,3,4228,1,A,Platinum,60144
30762,Female,Urban,Bachelor,5L-10L,1,5,5743,1,A,Platinum,48048
34751,Male,Urban,High School,5L-10L,0,6,12220,More than 1,A,Silver,110376
54475,Male,Rural,High School,More than 10L,1,4,0,1,B,Platinum,62148
19126,Female,Urban,High School,2L-5L,0,3,2049,More than 1,A,Gold,111756
82365,Male,Urban,Bachelor,5L-10L,1,4,4854,1,A,Gold,37896
76955,Male,Urban,Bachelor,5L-10L,0,7,8046,1,A,Silver,50760
73038,Male,Rural,Bachelor,5L-10L,1,8,2439,More than 1,A,Silver,67332
83882,Male,Rural,Bachelor,5L-10L,1,6,3529,1,A,Platinum,67296
66225,Female,Urban,High School,More than 10L,0,5,0,More than 1,A,Gold,103632
53050,Female,Urban,Bachelor,5L-10L,1,6,4878,More than 1,A,Platinum,104664
74510,Male,Urban,Bachelor,2L-5L,1,0,3723,1,A,Platinum,49200
24480,Male,Urban,Bachelor,5L-10L,0,7,6394,1,A,Platinum,37524
86845,Male,Urban,High School,2L-5L,1,2,3328,More than 1,A,Platinum,100872
15841,Male,Urban,Bachelor,2L-5L,1,5,3517,More than 1,B,Silver,70464
35552,Male,Urban,High School,2L-5L,1,6,5523,1,A,Platinum,38244
